Item,condition,Sentence,Response,part of speech,interpretation,note
102,NPS,+ + + The corrupt politician mentioned the bill ...,you,relative clause,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,unceremoniously,adv,NP,
102,NPS,+ + + The corrupt politician mentioned the bill ...,which was payed,ungram,NA,
102,NPS,+ + + The corrupt politician mentioned the bill ...,fake,ungram,NA,
102,NPS,+ + + The corrupt politician mentioned the bill ...,wrongly,adv,ambig,
102,NPS,+ + + The corrupt politician mentioned the bill ...,to the,PP,NP,
102,NPS,+ + + The corrupt politician mentioned the bill ...,so,conj,NP,
102,NPS,+ + + The corrupt politician mentioned the bill ...,was wrong,VP,S,
102,NPS,+ + + The corrupt politician mentioned the bill ...,is wrong,VP,S,
102,NPS,+ + + The corrupt politician mentioned the bill ...,at the office,PP,ambig,
103,NPS,+ + + The woman maintained the mail ...,routinely,adv,NP,
103,NPS,+ + + The woman maintained the mail ...,securely,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,office,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,in her inbox,PP,ambig,
103,NPS,+ + + The woman maintained the mail ...,slot,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,perfectly,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,account,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,informations,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,well,adv,NP,
103,NPS,+ + + The woman maintained the mail ...,regularly,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,center,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,documents,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,wasn t,VP,S,
103,NPS,+ + + The woman maintained the mail ...,actively,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,neatly,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,twice a day,adv,NP,
103,NPS,+ + + The woman maintained the mail ...,privately,adv,ambig,
103,NPS,+ + + The woman maintained the mail ...,till last week,PP,NP,
103,NPS,+ + + The woman maintained the mail ...,notification,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,very secretly,adv,NP,
103,NPS,+ + + The woman maintained the mail ...,enquiry,compound,ambig,
103,NPS,+ + + The woman maintained the mail ...,for work,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,and,conj,ambig,
104,NPS,+ + + The boy found the chicken ...,alive,adj,NP,
104,NPS,+ + + The boy found the chicken ...,breast,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,eggs,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,to cook,CP,ambig,
104,NPS,+ + + The boy found the chicken ...,pieces,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,that was missing,relative clause,ambig,
104,NPS,+ + + The boy found the chicken ...,nearby,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,in the fridge,PP,ambig,
104,NPS,+ + + The boy found the chicken ...,was,VP,S,
104,NPS,+ + + The boy found the chicken ...,meat,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,delicious,adj,NP,
104,NPS,+ + + The boy found the chicken ...,the boy found the chicken,ungram,NA,
104,NPS,+ + + The boy found the chicken ...,and beat,compound,ambig,
104,NPS,+ + + The boy found the chicken ...,with him,PP,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,publicly,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,yesterday,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,correctly,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,for,PP,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,out,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,video,compound,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,of the pationt,PP,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,to the patient,PP,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,here,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,memorandum,compound,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,operation,ungram,NA,
105,NPS,+ + + The new doctor demonstrated the operation ...,efficiently,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,thoroughly,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,meticulously,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,earlier,adv,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,in hospital,PP,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,picture,compound,ambig,
105,NPS,+ + + The new doctor demonstrated the operation ...,very,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,for their students,PP,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,is,VP,S,
105,NPS,+ + + The new doctor demonstrated the operation ...,briefly,adv,NP,
105,NPS,+ + + The new doctor demonstrated the operation ...,because of the nervous,ungram,NA,
106,NPS,+ + + The professor noticed the grant ...,immediately,adv,ambig,
106,NPS,+ + + The professor noticed the grant ...,permission,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,ceremony,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,proposal,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,book,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,of award,PP,ambig,
106,NPS,+ + + The professor noticed the grant ...,capital,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,score,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,prize,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,commission,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,writer,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,build,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,renewed,reduced relative,ambig,
106,NPS,+ + + The professor noticed the grant ...,deed,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,under,PP,ambig,
106,NPS,+ + + The professor noticed the grant ...,check,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,in school,PP,ambig,
106,NPS,+ + + The professor noticed the grant ...,festival,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,opened,VP,S,amb
106,NPS,+ + + The professor noticed the grant ...,theft at school,PP,ambig,
106,NPS,+ + + The professor noticed the grant ...,teacher,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,staute,ungram,NA,
106,NPS,+ + + The professor noticed the grant ...,wheezing,reduced relative,ambig,
106,NPS,+ + + The professor noticed the grant ...,session,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,permission for fiesta,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,award,compound,ambig,
106,NPS,+ + + The professor noticed the grant ...,student in the class,PP,ambig,
106,NPS,+ + + The professor noticed the grant ...,celebration,compound,ambig,
107,NPS,+ + + The technician reported the service ...,problem,compound,ambig,
107,NPS,+ + + The technician reported the service ...,provided,VP,S,amb
107,NPS,+ + + The technician reported the service ...,successfully,adv,ambig,
107,NPS,+ + + The technician reported the service ...,man,compound,ambig,
107,NPS,+ + + The technician reported the service ...,problems,compound,ambig,
107,NPS,+ + + The technician reported the service ...,was restored,VP,S,
107,NPS,+ + + The technician reported the service ...,provider,compound,ambig,
107,NPS,+ + + The technician reported the service ...,the technician reported,ungram,NA,
107,NPS,+ + + The technician reported the service ...,and their team,conj,NP,
107,NPS,+ + + The technician reported the service ...,work,compound,ambig,
108,NPS,+ + + The mechanic observed the truck ...,noises,compound,ambig,
108,NPS,+ + + The mechanic observed the truck ...,with,PP,ambig,
108,NPS,+ + + The mechanic observed the truck ...,squeel,ungram,NA,
108,NPS,+ + + The mechanic observed the truck ...,overloaded,VP,S,amb
108,NPS,+ + + The mechanic observed the truck ...,swerving,reduced relative,ambig,
108,NPS,+ + + The mechanic observed the truck ...,which was poor condition,relative clause,ambig,
108,NPS,+ + + The mechanic observed the truck ...,keenly,adv,NP,
108,NPS,+ + + The mechanic observed the truck ...,going fast,reduced relative,ambig,
108,NPS,+ + + The mechanic observed the truck ...,very much,ungram,NA,
108,NPS,+ + + The mechanic observed the truck ...,to fix,CP,ambig,
108,NPS,+ + + The mechanic observed the truck ...,wheels,compound,ambig,
108,NPS,+ + + The mechanic observed the truck ...,closely,adv,NP,
108,NPS,+ + + The mechanic observed the truck ...,start,VP(ungram),NA,
108,NPS,+ + + The mechanic observed the truck ...,towing,reduced relative,ambig,
108,NPS,+ + + The mechanic observed the truck ...,was having a starting trouble,VP,S,
108,NPS,+ + + The mechanic observed the truck ...,and it need some minor service,conj,NP,
108,NPS,+ + + The mechanic observed the truck ...,move on,VP(ungram),NA,
108,NPS,+ + + The mechanic observed the truck ...,not,compound,ambig,
108,NPS,+ + + The mechanic observed the truck ...,track,compound,ambig,
108,NPS,+ + + The mechanic observed the truck ...,didnt have anything to repair,VP,S,
108,NPS,+ + + The mechanic observed the truck ...,and,compound,ambig,
108,NPS,+ + + The mechanic observed the truck ...,speeding,reduced relative,ambig,
108,NPS,+ + + The mechanic observed the truck ...,is break down,ungram,NA,
108,NPS,+ + + The mechanic observed the truck ...,was repaired at the road,VP,S,
109,NPS,+ + + The guitarist knew the song ...,and,compound,ambig,
109,NPS,+ + + The guitarist knew the song ...,because,conj,NP,
109,NPS,+ + + The guitarist knew the song ...,very,adv,NP,
109,NPS,+ + + The guitarist knew the song ...,structure,compound,ambig,
109,NPS,+ + + The guitarist knew the song ...,to play,CP,ambig,
109,NPS,+ + + The guitarist knew the song ...,singer,compound,ambig,
109,NPS,+ + + The guitarist knew the song ...,lyrics,compound,ambig,
109,NPS,+ + + The guitarist knew the song ...,famous,adj,ambig,
109,NPS,+ + + The guitarist knew the song ...,before,PP,ambig,
109,NPS,+ + + The guitarist knew the song ...,entirely,adv,ambig,
109,NPS,+ + + The guitarist knew the song ...,was lit,VP,S,
109,NPS,+ + + The guitarist knew the song ...,of his,PP,ambig,
109,NPS,+ + + The guitarist knew the song ...,fully,adv,ambig,
109,NPS,+ + + The guitarist knew the song ...,played,reduced relative,ambig,
109,NPS,+ + + The guitarist knew the song ...,interesting,adj,ambig,
109,NPS,+ + + The guitarist knew the song ...,song to the new movie,ungram,NA,
109,NPS,+ + + The guitarist knew the song ...,chords,compound,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,that,relative clause,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,score,compound,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,point,compound,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,again,adv,NP,
110,NPS,+ + + The athlete revealed the bonus ...,for his performance,PP,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,reward,compound,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,was a lot,VP,S,
110,NPS,+ + + The athlete revealed the bonus ...,he was awarded,relative clause,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,offer,compound,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,the bonus,ungram,NA,
110,NPS,+ + + The athlete revealed the bonus ...,plus reward,compound,ambig,
110,NPS,+ + + The athlete revealed the bonus ...,for his work,PP,ambig,
111,NPS,+ + + The nurturing journalist claimed the job ...,read,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,for,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,first,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,candidates,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,quickly,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,fair,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,at the big channel,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,to the employees,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,published,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,wasnt enough,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,offered,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,wishlist,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,rightaway,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,demanded,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,was tedious,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,opened up,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,calmed,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,opprtunity,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,too,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,was unsatisfied,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,earlier,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,as reporter,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,and work on it,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,and,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,to work,,,
111,NPS,+ + + The nurturing journalist claimed the job ...,made all the mistakes,,,
112,NPS,+ + + The assistant manager discovered the training ...,agenda,compound,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,and,compound,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,file,compound,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,here,adv,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,software,compound,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,tactics,compound,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,person,compound,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,members,compound,ambig,
112,NPS,+ + + The assistant manager discovered the training ...,man,compound,ambig,
