,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,down,down,5,0.023161934688687325,0.03341560831276326,0.023161934688687325,0.03341560831276326
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,a,a,6,0.9054553508758545,1.3062959444549715,0.9054553508758545,1.3062959444549715
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,lemon.ade,lemonade,7,10.173326089978218,14.677007099357883,5.086663044989109,7.338503549678942
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,stand,stand,8,0.00812499038875103,0.011721883341121602,0.00812499038875103,0.011721883341121602
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,run,run,9,5.356139183044434,7.7272754376892685,5.356139183044434,7.7272754376892685
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,by,by,10,0.07590033113956451,0.1095010313368799,0.07590033113956451,0.1095010313368799
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,three,three,11,5.313699722290039,7.666048238120902,5.313699722290039,7.666048238120902
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,girls,girls,12,5.507152557373047,7.945141683941068,5.507152557373047,7.945141683941068
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,trying,trying,13,6.174414157867432,8.907796685949949,6.174414157867432,8.907796685949949
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,to,to,14,0.0022468341048806906,0.0032414964208115657,0.0022468341048806906,0.0032414964208115657
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,save,save,15,4.731420516967773,6.825996916189703,4.731420516967773,6.825996916189703
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,up,up,16,5.78614616394043,8.347644376575557,5.78614616394043,8.347644376575557
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,for,for,17,0.9959467053413391,1.4368473727856517,0.9959467053413391,1.4368473727856517
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,a,a,18,1.1556065082550049,1.6671877786785065,1.1556065082550049,1.6671877786785065
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,trip,trip,19,3.4625179767608643,4.995357514061786,3.4625179767608643,4.995357514061786
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,to,to,20,0.16076993942260742,0.2319419943290148,0.16076993942260742,0.2319419943290148
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,a,a,21,1.9207981824874878,2.771126012423233,1.9207981824874878,2.771126012423233
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,water,water,22,7.722589492797852,11.141341564080676,7.722589492797852,11.141341564080676
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,park..,park.,23,1.1971678733825684,1.7271481540406177,0.5985839366912842,0.8635740770203089
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,An,An,0,11.216960906982422,16.182653874348908,11.216960906982422,16.182653874348908
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,early,early,1,4.81861686706543,6.951794658059209,4.81861686706543,6.951794658059209
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,task,task,2,9.396356582641602,13.556077044201407,9.396356582641602,13.556077044201407
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,will,will,3,6.15126371383667,8.874397655152391,6.15126371383667,8.874397655152391
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,be,be,4,0.7690356969833374,1.1094839863044486,0.7690356969833374,1.1094839863044486
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,to,to,5,0.8814565539360046,1.271672999122549,0.8814565539360046,1.271672999122549
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,make,make,6,4.182706356048584,6.034369717366039,4.182706356048584,6.034369717366039
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,sure,sure,7,0.8997884392738342,1.298120319189581,0.8997884392738342,1.298120319189581
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,the,the,8,1.7872521877288818,2.5784598680544084,1.7872521877288818,2.5784598680544084
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,newfound,newfound,9,11.909496307373047,17.181771262132518,11.909496307373047,17.181771262132518
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,microbes,microbes,10,10.010530471801758,14.44214266833625,10.010530471801758,14.44214266833625
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,were,were,11,5.21420955657959,7.522514269433215,5.21420955657959,7.522514269433215
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,not,not,12,2.601278066635132,3.752850966707735,2.601278066635132,3.752850966707735
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,introduced,introduced,13,4.916470527648926,7.092967648915851,4.916470527648926,7.092967648915851
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,while,while,14,5.604099273681641,8.085006230789945,5.604099273681641,8.085006230789945
