,item,condition,disambPositionAmb,disambPositionUnamb,ambiguity,Sentence,disambPosition_0idx,token,word,word_pos,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,that,that,3,1.3092374801635742,1.888830419977951,1.3092374801635742,1.888830419977951
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,the,the,4,2.3418588638305664,3.3785881693102207,2.3418588638305664,3.3785881693102207
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,bonus,bonus,5,9.20713996887207,13.283095173862302,9.20713996887207,13.283095173862302
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,remained,remained,6,8.959342002868652,12.925598277166799,8.959342002868652,12.925598277166799
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,essentially,essentially,7,7.481764316558838,10.79390427659944,7.481764316558838,10.79390427659944
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,the,the,8,1.4767429828643799,2.1304897780460164,1.4767429828643799,2.1304897780460164
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,same,same,9,0.005539898294955492,0.007992383797161513,0.005539898294955492,0.007992383797161513
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,as,as,10,1.6966300010681152,2.4477196887644066,1.6966300010681152,2.4477196887644066
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,in,in,11,2.524524688720703,3.6421192490191125,2.524524688720703,3.6421192490191125
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,the,the,12,0.8713671565055847,1.2571170754841243,0.8713671565055847,1.2571170754841243
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,original,original,13,1.6876797676086426,2.434807231337627,1.6876797676086426,2.434807231337627
99,10,NPS_UAMB,6,7,unambiguous,The player revealed that the bonus remained essentially the same as in the original contract.,6,contract..,contract.,14,11.380515933036804,16.41861389935003,5.690257966518402,8.209306949675016
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,Although,Although,0,11.969841003417969,17.26883025586048,11.969841003417969,17.26883025586048
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,the,the,1,1.8064618110656738,2.606173496379743,1.8064618110656738,2.606173496379743
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,player,player,2,7.591559410095215,10.952305113558312,7.591559410095215,10.952305113558312
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,"lost.,","lost,",3,10.937627077102661,15.779660343228858,5.468813538551331,7.889830171614429
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,the,the,4,1.6147136688232422,2.3295394024669154,1.6147136688232422,2.3295394024669154
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,bonus,bonus,5,7.003680229187012,10.10417473462018,7.003680229187012,10.10417473462018
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,remained,remained,6,6.990360260009766,10.084958081143373,6.990360260009766,10.084958081143373
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,essentially,essentially,7,8.498417854309082,12.260625293813938,8.498417854309082,12.260625293813938
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,the,the,8,0.9575217962265015,1.3814119469590662,0.9575217962265015,1.3814119469590662
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,same,same,9,0.004337902180850506,0.006258269964174445,0.004337902180850506,0.006258269964174445
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,as,as,10,2.2872061729431152,3.299741003195657,2.2872061729431152,3.299741003195657
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,in,in,11,2.179905414581299,3.14493873122344,2.179905414581299,3.14493873122344
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,the,the,12,0.8352687358856201,1.2050380630717776,0.8352687358856201,1.2050380630717776
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,original,original,13,1.6475447416305542,2.3769046283930892,1.6475447416305542,2.3769046283930892
100,10,NPZ_UAMB,7,7,unambiguous,"Although the player lost, the bonus remained essentially the same as in the original contract.",6,contract..,contract.,14,11.241928517818451,16.218674522684896,5.6209642589092255,8.109337261342448
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,player,player,1,7.7513427734375,11.182823779468785,7.7513427734375,11.182823779468785
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,who,who,2,2.204908609390259,3.181010716380707,2.204908609390259,3.181010716380707
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,was,was,3,3.5972378253936768,5.1897171715936565,3.5972378253936768,5.1897171715936565
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,paid,paid,4,6.50863790512085,9.389979628659782,6.50863790512085,9.389979628659782
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,the,the,5,3.9856510162353516,5.750078955836799,3.9856510162353516,5.750078955836799
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,bonus,bonus,6,5.459611892700195,7.876555002776979,5.459611892700195,7.876555002776979
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,remained,remained,7,9.69177532196045,13.982276194402377,9.69177532196045,13.982276194402377
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,essentially,essentially,8,9.401063919067383,13.562868295118676,9.401063919067383,13.562868295118676
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,the,the,9,1.7258999347686768,2.4899472769613555,1.7258999347686768,2.4899472769613555
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,same,same,10,0.06754973530769348,0.0974536681417715,0.06754973530769348,0.0974536681417715
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,despite,despite,11,5.271780014038086,7.605570882910297,5.271780014038086,7.605570882910297
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,his,his,12,2.1406638622283936,3.088325138247119,2.1406638622283936,3.088325138247119
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,sudden,sudden,13,7.581472396850586,10.937752629572904,7.581472396850586,10.937752629572904
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,fame,fame,14,6.307187080383301,9.099347522827928,6.307187080383301,9.099347522827928
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,and,and,15,1.7383747100830078,2.507944573443545,1.7383747100830078,2.507944573443545
101,10,MVRR_UAMB,6,8,unambiguous,The player who was paid the bonus remained essentially the same despite his sudden fame and wealth.,7,wealth..,wealth.,16,4.445550560951233,6.4135737483054935,2.2227752804756165,3.2067868741527468
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,The,The,0,7.6898956298828125,11.094174290185645,7.6898956298828125,11.094174290185645
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,recent,recent,1,6.724861145019531,9.701923824586554,6.724861145019531,9.701923824586554
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,hire,hire,2,9.669539451599121,13.95019661450224,9.669539451599121,13.95019661450224
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,claimed,claimed,3,12.960945129394531,18.698691263411455,12.960945129394531,18.698691263411455
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,that,that,4,1.2460293769836426,1.7976404029762658,1.2460293769836426,1.7976404029762658
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,the,the,5,1.9161702394485474,2.764449301951437,1.9161702394485474,2.764449301951437
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,job,job,6,5.5723981857299805,8.0392712284113,5.5723981857299805,8.0392712284113
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,prepared,prepared,7,10.82988166809082,15.624216575968921,10.82988166809082,15.624216575968921
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,many,many,8,6.3785858154296875,9.202354123805096,6.3785858154296875,9.202354123805096
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,students,students,9,4.2621750831604,6.149018855876015,4.2621750831604,6.149018855876015
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,for,for,10,0.536411464214325,0.7738781592979943,0.536411464214325,0.7738781592979943
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,careers,careers,11,3.085385322570801,4.4512701041044895,3.085385322570801,4.4512701041044895
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,in,in,12,0.392934650182724,0.5668848712120556,0.392934650182724,0.5668848712120556
102,11,NPS_UAMB,7,8,unambiguous,The recent hire claimed that the job prepared many students for careers in media.,7,media..,media.,13,7.13083279132843,10.28761710545793,3.565416395664215,5.143808552728965
103,11,NPZ_UAMB,8,8,unambiguous,"Once the recent hire started, the job prepared many students for careers in media.",7,Once,Once,0,11.696487426757812,16.87446440640361,11.696487426757812,16.87446440640361
