,item#_in_Provo,item,Sentence,Question,Option1,Option0,Correct answer,sum_surprisal,sum_surprisal_base2,mean_surprisal,mean_surprisal_base2,token,word,word_pos
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,9.650192260742188,13.92228451819781,9.650192260742188,13.92228451819781,shut,shut,4
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,0.030798476189374924,0.04443280886534802,0.030798476189374924,0.04443280886534802,down,down,5
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,3.476166248321533,5.015047807759069,3.476166248321533,5.015047807759069,a,a,6
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,3.292841911315918,4.7505666958868105,3.292841911315918,4.7505666958868105,<UNK>,lemonade,7
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,7.447561264038086,10.744559702344487,7.447561264038086,10.744559702344487,stand,stand,8
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,9.346502304077148,13.484152523749373,9.346502304077148,13.484152523749373,run,run,9
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,0.6347917914390564,0.9158109695061478,0.6347917914390564,0.9158109695061478,by,by,10
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,6.5430684089660645,9.439652345812581,6.5430684089660645,9.439652345812581,three,three,11
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,6.122341632843018,8.83267191233066,6.122341632843018,8.83267191233066,girls,girls,12
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,7.791292190551758,11.24045860542593,7.791292190551758,11.24045860542593,trying,trying,13
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,0.015195089392364025,0.021921880112228072,0.015195089392364025,0.021921880112228072,to,to,14
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,4.340472221374512,6.261977748893311,4.340472221374512,6.261977748893311,save,save,15
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,5.9321441650390625,8.558274968740257,5.9321441650390625,8.558274968740257,up,up,16
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,5.291638374328613,7.634220440821627,5.291638374328613,7.634220440821627,for,for,17
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,2.2104315757751465,3.188978672595181,2.2104315757751465,3.188978672595181,a,a,18
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,6.574989318847656,9.485704484199417,6.574989318847656,9.485704484199417,trip,trip,19
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,0.6777932643890381,0.9778489812820074,0.6777932643890381,0.9778489812820074,to,to,20
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,3.2419862747192383,4.67719752116753,3.2419862747192383,4.67719752116753,a,a,21
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,6.974726676940918,10.062403588378622,6.974726676940918,10.062403588378622,water,water,22
25,40.0,98,Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.,What was sold at the stand that was shut-down?,Lemonade,Fruit,1,2.6886754631996155,3.878938757317922,1.3443377315998077,1.939469378658961,park..,park.,23
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,9.221075057983398,13.30319925781756,9.221075057983398,13.30319925781756,An,An,0
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,5.027117729187012,7.252597817863089,5.027117729187012,7.252597817863089,early,early,1
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,9.21976089477539,13.301303321074448,9.21976089477539,13.301303321074448,task,task,2
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,7.775662422180176,11.217909616106006,7.775662422180176,11.217909616106006,will,will,3
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,0.6256548166275024,0.9026291012567915,0.6256548166275024,0.9026291012567915,be,be,4
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,1.3076499700546265,1.8865401270164113,1.3076499700546265,1.8865401270164113,to,to,5
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,3.9307165145874023,5.670825222735596,3.9307165145874023,5.670825222735596,make,make,6
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,2.6276817321777344,3.7909434040473386,2.6276817321777344,3.7909434040473386,sure,sure,7
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,1.5119577646255493,2.1812939690588427,1.5119577646255493,2.1812939690588427,the,the,8
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,13.973155975341797,20.159002831193597,13.973155975341797,20.159002831193597,newfound,newfound,9
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,13.027637481689453,18.794907989332557,13.027637481689453,18.794907989332557,microbes,microbes,10
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,3.7978625297546387,5.47915743765503,3.7978625297546387,5.47915743765503,were,were,11
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,3.6345784664154053,5.243588329219319,3.6345784664154053,5.243588329219319,not,not,12
26,26.0,99,An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.,When in the process should we determine whether microbes were introduced?,Late,Early,0,6.954754829406738,10.03359030298367,6.954754829406738,10.03359030298367,introduced,introduced,13
